"Area","MTU","Biomass  - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Portugal (PT)","28.04.2021 23:00 - 29.04.2021 00:00 (CET/CEST)","352","n/e","n/e","n/e","2328","0","n/e","n/e","n/e","n/e","0","39","1349","65","n/e","n/e","24","n/e","0","n/e","0","1407"
"Portugal (PT)","29.04.2021 00:00 - 29.04.2021 01:00 (CET/CEST)","367","n/e","n/e","n/e","1860","0","n/e","n/e","n/e","n/e","178","3","1490","7","n/e","n/e","24","n/e","0","n/e","0","1431"
"Portugal (PT)","29.04.2021 01:00 - 29.04.2021 02:00 (CET/CEST)","383","n/e","n/e","n/e","1450","0","n/e","n/e","n/e","n/e","7","3","1303","7","n/e","n/e","25","n/e","0","n/e","0","1396"
"Portugal (PT)","29.04.2021 02:00 - 29.04.2021 03:00 (CET/CEST)","401","n/e","n/e","n/e","1446","0","n/e","n/e","n/e","n/e","91","3","1289","7","n/e","n/e","26","n/e","0","n/e","0","1262"
"Portugal (PT)","29.04.2021 03:00 - 29.04.2021 04:00 (CET/CEST)","400","n/e","n/e","n/e","1361","0","n/e","n/e","n/e","n/e","148","3","906","7","n/e","n/e","24","n/e","0","n/e","0","1274"
"Portugal (PT)","29.04.2021 04:00 - 29.04.2021 05:00 (CET/CEST)","402","n/e","n/e","n/e","1367","0","n/e","n/e","n/e","n/e","82","4","1275","7","n/e","n/e","24","n/e","0","n/e","0","1373"
"Portugal (PT)","29.04.2021 05:00 - 29.04.2021 06:00 (CET/CEST)","405","n/e","n/e","n/e","1368","0","n/e","n/e","n/e","n/e","0","7","967","7","n/e","n/e","25","n/e","0","n/e","0","1431"
"Portugal (PT)","29.04.2021 06:00 - 29.04.2021 07:00 (CET/CEST)","403","n/e","n/e","n/e","1682","0","n/e","n/e","n/e","n/e","17","7","1248","10","n/e","n/e","23","n/e","0","n/e","0","1425"
"Portugal (PT)","29.04.2021 07:00 - 29.04.2021 08:00 (CET/CEST)","401","n/e","n/e","n/e","2153","0","n/e","n/e","n/e","n/e","595","6","1489","161","n/e","n/e","24","n/e","1","n/e","0","1326"
"Portugal (PT)","29.04.2021 08:00 - 29.04.2021 09:00 (CET/CEST)","405","n/e","n/e","n/e","2543","0","n/e","n/e","n/e","n/e","1212","1","1768","544","n/e","n/e","24","n/e","63","n/e","0","1095"
"Portugal (PT)","29.04.2021 09:00 - 29.04.2021 10:00 (CET/CEST)","404","n/e","n/e","n/e","2536","0","n/e","n/e","n/e","n/e","1457","1","1889","676","n/e","n/e","24","n/e","238","n/e","0","972"
"Portugal (PT)","29.04.2021 10:00 - 29.04.2021 11:00 (CET/CEST)","405","n/e","n/e","n/e","2548","0","n/e","n/e","n/e","n/e","1077","2","1912","680","n/e","n/e","24","n/e","392","n/e","0","899"
"Portugal (PT)","29.04.2021 11:00 - 29.04.2021 12:00 (CET/CEST)","404","n/e","n/e","n/e","2588","0","n/e","n/e","n/e","n/e","509","2","1838","168","n/e","n/e","23","n/e","423","n/e","0","776"
"Portugal (PT)","29.04.2021 12:00 - 29.04.2021 13:00 (CET/CEST)","408","n/e","n/e","n/e","2667","0","n/e","n/e","n/e","n/e","510","2","1747","121","n/e","n/e","24","n/e","401","n/e","0","805"
"Portugal (PT)","29.04.2021 13:00 - 29.04.2021 14:00 (CET/CEST)","409","n/e","n/e","n/e","2672","0","n/e","n/e","n/e","n/e","70","3","1387","29","n/e","n/e","25","n/e","439","n/e","0","920"
"Portugal (PT)","29.04.2021 14:00 - 29.04.2021 15:00 (CET/CEST)","409","n/e","n/e","n/e","2587","0","n/e","n/e","n/e","n/e","0","3","1155","18","n/e","n/e","25","n/e","442","n/e","0","927"
"Portugal (PT)","29.04.2021 15:00 - 29.04.2021 16:00 (CET/CEST)","404","n/e","n/e","n/e","2449","0","n/e","n/e","n/e","n/e","0","3","1278","18","n/e","n/e","25","n/e","504","n/e","0","913"
"Portugal (PT)","29.04.2021 16:00 - 29.04.2021 17:00 (CET/CEST)","406","n/e","n/e","n/e","2175","0","n/e","n/e","n/e","n/e","0","4","1430","18","n/e","n/e","25","n/e","475","n/e","0","1015"
"Portugal (PT)","29.04.2021 17:00 - 29.04.2021 18:00 (CET/CEST)","409","n/e","n/e","n/e","2192","0","n/e","n/e","n/e","n/e","13","4","1346","19","n/e","n/e","25","n/e","405","n/e","0","1166"
"Portugal (PT)","29.04.2021 18:00 - 29.04.2021 19:00 (CET/CEST)","403","n/e","n/e","n/e","2250","0","n/e","n/e","n/e","n/e","392","2","1282","180","n/e","n/e","25","n/e","338","n/e","0","1263"
"Portugal (PT)","29.04.2021 19:00 - 29.04.2021 20:00 (CET/CEST)","392","n/e","n/e","n/e","2694","0","n/e","n/e","n/e","n/e","488","2","1172","427","n/e","n/e","25","n/e","189","n/e","0","1254"
"Portugal (PT)","29.04.2021 20:00 - 29.04.2021 21:00 (CET/CEST)","394","n/e","n/e","n/e","2736","0","n/e","n/e","n/e","n/e","1116","1","1314","861","n/e","n/e","24","n/e","58","n/e","0","1202"
"Portugal (PT)","29.04.2021 21:00 - 29.04.2021 22:00 (CET/CEST)","406","n/e","n/e","n/e","2851","0","n/e","n/e","n/e","n/e","1921","1","1619","1086","n/e","n/e","24","n/e","2","n/e","0","1134"
"Portugal (PT)","29.04.2021 22:00 - 29.04.2021 23:00 (CET/CEST)","408","n/e","n/e","n/e","2815","0","n/e","n/e","n/e","n/e","1202","1","1474","754","n/e","n/e","24","n/e","0","n/e","0","1133"
"Portugal (PT)","29.04.2021 23:00 - 30.04.2021 00:00 (CET/CEST)","400","n/e","n/e","n/e","2738","0","n/e","n/e","n/e","n/e","136","3","1298","212","n/e","n/e","24","n/e","0","n/e","0","1073"
"Portugal (PT)","30.04.2021 00:00 - 30.04.2021 01:00 (CET/CEST)","399","n/e","n/e","n/e","2321","0","n/e","n/e","n/e","n/e","0","3","1093","40","n/e","n/e","24","n/e","0","n/e","0","979"
"Portugal (PT)","30.04.2021 01:00 - 30.04.2021 02:00 (CET/CEST)","403","n/e","n/e","n/e","1847","0","n/e","n/e","n/e","n/e","0","3","647","9","n/e","n/e","24","n/e","0","n/e","0","948"
"Portugal (PT)","30.04.2021 02:00 - 30.04.2021 03:00 (CET/CEST)","409","n/e","n/e","n/e","1826","0","n/e","n/e","n/e","n/e","0","3","634","9","n/e","n/e","30","n/e","0","n/e","0","915"
"Portugal (PT)","30.04.2021 03:00 - 30.04.2021 04:00 (CET/CEST)","408","n/e","n/e","n/e","2114","0","n/e","n/e","n/e","n/e","0","3","467","9","n/e","n/e","31","n/e","0","n/e","0","889"
"Portugal (PT)","30.04.2021 04:00 - 30.04.2021 05:00 (CET/CEST)","408","n/e","n/e","n/e","1907","0","n/e","n/e","n/e","n/e","0","4","476","9","n/e","n/e","30","n/e","0","n/e","0","906"
"Portugal (PT)","30.04.2021 05:00 - 30.04.2021 06:00 (CET/CEST)","404","n/e","n/e","n/e","2008","0","n/e","n/e","n/e","n/e","0","3","363","9","n/e","n/e","30","n/e","0","n/e","0","895"
"Portugal (PT)","30.04.2021 06:00 - 30.04.2021 07:00 (CET/CEST)","403","n/e","n/e","n/e","2278","0","n/e","n/e","n/e","n/e","0","3","648","41","n/e","n/e","30","n/e","0","n/e","0","853"
"Portugal (PT)","30.04.2021 07:00 - 30.04.2021 08:00 (CET/CEST)","402","n/e","n/e","n/e","2671","0","n/e","n/e","n/e","n/e","56","3","1013","131","n/e","n/e","29","n/e","2","n/e","0","771"
"Portugal (PT)","30.04.2021 08:00 - 30.04.2021 09:00 (CET/CEST)","405","n/e","n/e","n/e","2916","0","n/e","n/e","n/e","n/e","587","2","1755","678","n/e","n/e","30","n/e","72","n/e","0","609"
"Portugal (PT)","30.04.2021 09:00 - 30.04.2021 10:00 (CET/CEST)","407","n/e","n/e","n/e","3008","0","n/e","n/e","n/e","n/e","442","2","1587","144","n/e","n/e","31","n/e","238","n/e","0","421"
"Portugal (PT)","30.04.2021 10:00 - 30.04.2021 11:00 (CET/CEST)","405","n/e","n/e","n/e","2472","0","n/e","n/e","n/e","n/e","9","3","1778","46","n/e","n/e","29","n/e","443","n/e","0","371"
"Portugal (PT)","30.04.2021 11:00 - 30.04.2021 12:00 (CET/CEST)","410","n/e","n/e","n/e","2439","0","n/e","n/e","n/e","n/e","0","3","1431","21","n/e","n/e","29","n/e","563","n/e","0","443"
"Portugal (PT)","30.04.2021 12:00 - 30.04.2021 13:00 (CET/CEST)","415","n/e","n/e","n/e","2475","0","n/e","n/e","n/e","n/e","0","3","1235","21","n/e","n/e","30","n/e","545","n/e","0","469"
"Portugal (PT)","30.04.2021 13:00 - 30.04.2021 14:00 (CET/CEST)","414","n/e","n/e","n/e","2364","0","n/e","n/e","n/e","n/e","0","3","944","21","n/e","n/e","29","n/e","533","n/e","0","526"
"Portugal (PT)","30.04.2021 14:00 - 30.04.2021 15:00 (CET/CEST)","411","n/e","n/e","n/e","2240","0","n/e","n/e","n/e","n/e","0","3","710","21","n/e","n/e","30","n/e","485","n/e","0","645"
"Portugal (PT)","30.04.2021 15:00 - 30.04.2021 16:00 (CET/CEST)","412","n/e","n/e","n/e","2048","0","n/e","n/e","n/e","n/e","0","3","788","21","n/e","n/e","30","n/e","483","n/e","0","866"
"Portugal (PT)","30.04.2021 16:00 - 30.04.2021 17:00 (CET/CEST)","413","n/e","n/e","n/e","1956","0","n/e","n/e","n/e","n/e","0","3","658","21","n/e","n/e","30","n/e","521","n/e","0","1050"
"Portugal (PT)","30.04.2021 17:00 - 30.04.2021 18:00 (CET/CEST)","411","n/e","n/e","n/e","1967","0","n/e","n/e","n/e","n/e","0","3","675","19","n/e","n/e","31","n/e","477","n/e","0","1334"
"Portugal (PT)","30.04.2021 18:00 - 30.04.2021 19:00 (CET/CEST)","411","n/e","n/e","n/e","2082","0","n/e","n/e","n/e","n/e","1","3","1227","19","n/e","n/e","30","n/e","382","n/e","0","1668"
"Portugal (PT)","30.04.2021 19:00 - 30.04.2021 20:00 (CET/CEST)","412","n/e","n/e","n/e","2160","0","n/e","n/e","n/e","n/e","188","3","1377","50","n/e","n/e","30","n/e","249","n/e","0","1985"
"Portugal (PT)","30.04.2021 20:00 - 30.04.2021 21:00 (CET/CEST)","410","n/e","n/e","n/e","2187","0","n/e","n/e","n/e","n/e","411","5","1480","109","n/e","n/e","30","n/e","70","n/e","0","2197"
"Portugal (PT)","30.04.2021 21:00 - 30.04.2021 22:00 (CET/CEST)","404","n/e","n/e","n/e","2198","0","n/e","n/e","n/e","n/e","223","6","1611","81","n/e","n/e","30","n/e","2","n/e","0","2187"
"Portugal (PT)","30.04.2021 22:00 - 30.04.2021 23:00 (CET/CEST)","405","n/e","n/e","n/e","2102","0","n/e","n/e","n/e","n/e","103","5","1444","74","n/e","n/e","29","n/e","0","n/e","0","2237"
"Portugal (PT)","30.04.2021 23:00 - 01.05.2021 00:00 (CET/CEST)","406","n/e","n/e","n/e","1906","0","n/e","n/e","n/e","n/e","0","6","1354","19","n/e","n/e","29","n/e","0","n/e","0","2116"
"Portugal (PT)","01.05.2021 00:00 - 01.05.2021 01:00 (CET/CEST)","405","n/e","n/e","n/e","1566","0","n/e","n/e","n/e","n/e","0","111","1035","8","n/e","n/e","30","n/e","0","n/e","0","1911"
"Portugal (PT)","01.05.2021 01:00 - 01.05.2021 02:00 (CET/CEST)","403","n/e","n/e","n/e","694","0","n/e","n/e","n/e","n/e","118","38","709","18","n/e","n/e","30","n/e","0","n/e","0","1698"
"Portugal (PT)","01.05.2021 02:00 - 01.05.2021 03:00 (CET/CEST)","403","n/e","n/e","n/e","395","0","n/e","n/e","n/e","n/e","36","36","434","15","n/e","n/e","29","n/e","0","n/e","0","1520"
"Portugal (PT)","01.05.2021 03:00 - 01.05.2021 04:00 (CET/CEST)","405","n/e","n/e","n/e","389","0","n/e","n/e","n/e","n/e","0","100","429","9","n/e","n/e","30","n/e","0","n/e","0","1377"
"Portugal (PT)","01.05.2021 04:00 - 01.05.2021 05:00 (CET/CEST)","411","n/e","n/e","n/e","388","0","n/e","n/e","n/e","n/e","0","524","290","9","n/e","n/e","30","n/e","0","n/e","0","1342"
"Portugal (PT)","01.05.2021 05:00 - 01.05.2021 06:00 (CET/CEST)","410","n/e","n/e","n/e","387","0","n/e","n/e","n/e","n/e","0","640","309","18","n/e","n/e","30","n/e","0","n/e","0","1220"
"Portugal (PT)","01.05.2021 06:00 - 01.05.2021 07:00 (CET/CEST)","412","n/e","n/e","n/e","385","0","n/e","n/e","n/e","n/e","0","670","290","10","n/e","n/e","29","n/e","0","n/e","0","1144"
"Portugal (PT)","01.05.2021 07:00 - 01.05.2021 08:00 (CET/CEST)","412","n/e","n/e","n/e","379","0","n/e","n/e","n/e","n/e","0","1015","280","10","n/e","n/e","28","n/e","2","n/e","0","1136"
"Portugal (PT)","01.05.2021 08:00 - 01.05.2021 09:00 (CET/CEST)","413","n/e","n/e","n/e","379","0","n/e","n/e","n/e","n/e","0","1260","302","10","n/e","n/e","29","n/e","70","n/e","0","1003"
"Portugal (PT)","01.05.2021 09:00 - 01.05.2021 10:00 (CET/CEST)","418","n/e","n/e","n/e","382","0","n/e","n/e","n/e","n/e","0","1667","350","20","n/e","n/e","29","n/e","267","n/e","0","793"
"Portugal (PT)","01.05.2021 10:00 - 01.05.2021 11:00 (CET/CEST)","412","n/e","n/e","n/e","403","0","n/e","n/e","n/e","n/e","0","1631","313","18","n/e","n/e","30","n/e","449","n/e","0","694"
"Portugal (PT)","01.05.2021 11:00 - 01.05.2021 12:00 (CET/CEST)","416","n/e","n/e","n/e","402","0","n/e","n/e","n/e","n/e","0","1445","366","7","n/e","n/e","30","n/e","534","n/e","0","629"
"Portugal (PT)","01.05.2021 12:00 - 01.05.2021 13:00 (CET/CEST)","413","n/e","n/e","n/e","402","0","n/e","n/e","n/e","n/e","0","1777","367","7","n/e","n/e","29","n/e","537","n/e","0","619"
"Portugal (PT)","01.05.2021 13:00 - 01.05.2021 14:00 (CET/CEST)","416","n/e","n/e","n/e","397","0","n/e","n/e","n/e","n/e","0","1648","391","7","n/e","n/e","29","n/e","508","n/e","0","677"
"Portugal (PT)","01.05.2021 14:00 - 01.05.2021 15:00 (CET/CEST)","416","n/e","n/e","n/e","391","0","n/e","n/e","n/e","n/e","0","1936","426","7","n/e","n/e","29","n/e","521","n/e","0","803"
"Portugal (PT)","01.05.2021 15:00 - 01.05.2021 16:00 (CET/CEST)","413","n/e","n/e","n/e","380","0","n/e","n/e","n/e","n/e","0","2117","364","7","n/e","n/e","29","n/e","538","n/e","0","987"
"Portugal (PT)","01.05.2021 16:00 - 01.05.2021 17:00 (CET/CEST)","412","n/e","n/e","n/e","379","0","n/e","n/e","n/e","n/e","0","2163","497","7","n/e","n/e","29","n/e","495","n/e","0","1201"
"Portugal (PT)","01.05.2021 17:00 - 01.05.2021 18:00 (CET/CEST)","409","n/e","n/e","n/e","379","0","n/e","n/e","n/e","n/e","0","1991","244","7","n/e","n/e","28","n/e","475","n/e","0","1429"
"Portugal (PT)","01.05.2021 18:00 - 01.05.2021 19:00 (CET/CEST)","408","n/e","n/e","n/e","380","0","n/e","n/e","n/e","n/e","0","1674","274","7","n/e","n/e","28","n/e","396","n/e","0","1679"
"Portugal (PT)","01.05.2021 19:00 - 01.05.2021 20:00 (CET/CEST)","411","n/e","n/e","n/e","463","0","n/e","n/e","n/e","n/e","12","133","451","38","n/e","n/e","29","n/e","235","n/e","0","1941"
"Portugal (PT)","01.05.2021 20:00 - 01.05.2021 21:00 (CET/CEST)","413","n/e","n/e","n/e","593","0","n/e","n/e","n/e","n/e","176","7","819","80","n/e","n/e","29","n/e","68","n/e","0","2033"
"Portugal (PT)","01.05.2021 21:00 - 01.05.2021 22:00 (CET/CEST)","414","n/e","n/e","n/e","723","0","n/e","n/e","n/e","n/e","541","5","1245","131","n/e","n/e","30","n/e","2","n/e","0","1760"
"Portugal (PT)","01.05.2021 22:00 - 01.05.2021 23:00 (CET/CEST)","413","n/e","n/e","n/e","728","0","n/e","n/e","n/e","n/e","682","2","1144","70","n/e","n/e","30","n/e","0","n/e","0","1510"
"Portugal (PT)","01.05.2021 23:00 - 02.05.2021 00:00 (CET/CEST)","409","n/e","n/e","n/e","707","0","n/e","n/e","n/e","n/e","5","6","926","69","n/e","n/e","30","n/e","0","n/e","0","1445"
"Portugal (PT)","02.05.2021 00:00 - 02.05.2021 01:00 (CET/CEST)","406","n/e","n/e","n/e","451","0","n/e","n/e","n/e","n/e","0","359","574","7","n/e","n/e","30","n/e","0","n/e","0","1289"
"Portugal (PT)","02.05.2021 01:00 - 02.05.2021 02:00 (CET/CEST)","411","n/e","n/e","n/e","369","0","n/e","n/e","n/e","n/e","0","1038","345","16","n/e","n/e","32","n/e","0","n/e","0","1141"
"Portugal (PT)","02.05.2021 02:00 - 02.05.2021 03:00 (CET/CEST)","407","n/e","n/e","n/e","366","0","n/e","n/e","n/e","n/e","0","1226","241","8","n/e","n/e","31","n/e","0","n/e","0","1072"
"Portugal (PT)","02.05.2021 03:00 - 02.05.2021 04:00 (CET/CEST)","409","n/e","n/e","n/e","363","0","n/e","n/e","n/e","n/e","0","1387","236","7","n/e","n/e","30","n/e","0","n/e","0","998"
"Portugal (PT)","02.05.2021 04:00 - 02.05.2021 05:00 (CET/CEST)","399","n/e","n/e","n/e","363","0","n/e","n/e","n/e","n/e","0","1312","267","7","n/e","n/e","29","n/e","0","n/e","0","960"
"Portugal (PT)","02.05.2021 05:00 - 02.05.2021 06:00 (CET/CEST)","403","n/e","n/e","n/e","364","0","n/e","n/e","n/e","n/e","0","1069","337","7","n/e","n/e","27","n/e","0","n/e","0","931"
"Portugal (PT)","02.05.2021 06:00 - 02.05.2021 07:00 (CET/CEST)","403","n/e","n/e","n/e","364","0","n/e","n/e","n/e","n/e","0","1097","343","7","n/e","n/e","28","n/e","0","n/e","0","913"
"Portugal (PT)","02.05.2021 07:00 - 02.05.2021 08:00 (CET/CEST)","403","n/e","n/e","n/e","372","0","n/e","n/e","n/e","n/e","0","1029","369","7","n/e","n/e","28","n/e","3","n/e","0","801"
"Portugal (PT)","02.05.2021 08:00 - 02.05.2021 09:00 (CET/CEST)","409","n/e","n/e","n/e","381","0","n/e","n/e","n/e","n/e","0","1011","342","7","n/e","n/e","27","n/e","77","n/e","0","689"
"Portugal (PT)","02.05.2021 09:00 - 02.05.2021 10:00 (CET/CEST)","407","n/e","n/e","n/e","380","0","n/e","n/e","n/e","n/e","0","985","363","18","n/e","n/e","28","n/e","290","n/e","0","458"
"Portugal (PT)","02.05.2021 10:00 - 02.05.2021 11:00 (CET/CEST)","414","n/e","n/e","n/e","378","0","n/e","n/e","n/e","n/e","0","1017","387","18","n/e","n/e","28","n/e","478","n/e","0","332"
"Portugal (PT)","02.05.2021 11:00 - 02.05.2021 12:00 (CET/CEST)","417","n/e","n/e","n/e","373","0","n/e","n/e","n/e","n/e","0","1123","339","7","n/e","n/e","27","n/e","606","n/e","0","280"
"Portugal (PT)","02.05.2021 12:00 - 02.05.2021 13:00 (CET/CEST)","421","n/e","n/e","n/e","376","0","n/e","n/e","n/e","n/e","0","884","513","7","n/e","n/e","29","n/e","657","n/e","0","269"
"Portugal (PT)","02.05.2021 13:00 - 02.05.2021 14:00 (CET/CEST)","419","n/e","n/e","n/e","374","0","n/e","n/e","n/e","n/e","0","613","618","7","n/e","n/e","28","n/e","657","n/e","0","288"
"Portugal (PT)","02.05.2021 14:00 - 02.05.2021 15:00 (CET/CEST)","413","n/e","n/e","n/e","372","0","n/e","n/e","n/e","n/e","0","1383","433","8","n/e","n/e","28","n/e","656","n/e","0","334"
"Portugal (PT)","02.05.2021 15:00 - 02.05.2021 16:00 (CET/CEST)","412","n/e","n/e","n/e","369","0","n/e","n/e","n/e","n/e","0","1984","354","6","n/e","n/e","28","n/e","646","n/e","0","407"
"Portugal (PT)","02.05.2021 16:00 - 02.05.2021 17:00 (CET/CEST)","413","n/e","n/e","n/e","368","0","n/e","n/e","n/e","n/e","0","1938","316","6","n/e","n/e","29","n/e","606","n/e","0","523"
"Portugal (PT)","02.05.2021 17:00 - 02.05.2021 18:00 (CET/CEST)","416","n/e","n/e","n/e","369","0","n/e","n/e","n/e","n/e","0","1990","246","6","n/e","n/e","29","n/e","539","n/e","0","617"
"Portugal (PT)","02.05.2021 18:00 - 02.05.2021 19:00 (CET/CEST)","415","n/e","n/e","n/e","369","0","n/e","n/e","n/e","n/e","0","1782","290","6","n/e","n/e","26","n/e","377","n/e","0","704"
"Portugal (PT)","02.05.2021 19:00 - 02.05.2021 20:00 (CET/CEST)","409","n/e","n/e","n/e","368","0","n/e","n/e","n/e","n/e","6","299","491","37","n/e","n/e","27","n/e","219","n/e","0","812"
"Portugal (PT)","02.05.2021 20:00 - 02.05.2021 21:00 (CET/CEST)","407","n/e","n/e","n/e","369","0","n/e","n/e","n/e","n/e","535","8","787","102","n/e","n/e","29","n/e","68","n/e","0","888"
"Portugal (PT)","02.05.2021 21:00 - 02.05.2021 22:00 (CET/CEST)","411","n/e","n/e","n/e","368","0","n/e","n/e","n/e","n/e","1337","6","689","156","n/e","n/e","29","n/e","3","n/e","0","957"
"Portugal (PT)","02.05.2021 22:00 - 02.05.2021 23:00 (CET/CEST)","416","n/e","n/e","n/e","368","0","n/e","n/e","n/e","n/e","1207","6","472","132","n/e","n/e","28","n/e","0","n/e","0","1059"
"Portugal (PT)","02.05.2021 23:00 - 03.05.2021 00:00 (CET/CEST)","418","n/e","n/e","n/e","380","0","n/e","n/e","n/e","n/e","838","23","420","61","n/e","n/e","29","n/e","0","n/e","0","1208"
"Portugal (PT)","03.05.2021 00:00 - 03.05.2021 01:00 (CET/CEST)","419","n/e","n/e","n/e","390","0","n/e","n/e","n/e","n/e","104","731","411","6","n/e","n/e","30","n/e","0","n/e","0","1312"
"Portugal (PT)","03.05.2021 01:00 - 03.05.2021 02:00 (CET/CEST)","419","n/e","n/e","n/e","388","0","n/e","n/e","n/e","n/e","0","1781","314","6","n/e","n/e","30","n/e","0","n/e","0","1326"
"Portugal (PT)","03.05.2021 02:00 - 03.05.2021 03:00 (CET/CEST)","420","n/e","n/e","n/e","388","0","n/e","n/e","n/e","n/e","0","1680","255","6","n/e","n/e","30","n/e","0","n/e","0","1357"
"Portugal (PT)","03.05.2021 03:00 - 03.05.2021 04:00 (CET/CEST)","420","n/e","n/e","n/e","469","0","n/e","n/e","n/e","n/e","0","1688","208","6","n/e","n/e","30","n/e","0","n/e","0","1552"
"Portugal (PT)","03.05.2021 04:00 - 03.05.2021 05:00 (CET/CEST)","421","n/e","n/e","n/e","560","0","n/e","n/e","n/e","n/e","0","1567","184","6","n/e","n/e","30","n/e","0","n/e","0","1593"
"Portugal (PT)","03.05.2021 05:00 - 03.05.2021 06:00 (CET/CEST)","421","n/e","n/e","n/e","787","0","n/e","n/e","n/e","n/e","0","664","138","6","n/e","n/e","30","n/e","0","n/e","0","1495"
"Portugal (PT)","03.05.2021 06:00 - 03.05.2021 07:00 (CET/CEST)","423","n/e","n/e","n/e","1148","0","n/e","n/e","n/e","n/e","21","16","967","75","n/e","n/e","30","n/e","0","n/e","0","1425"
"Portugal (PT)","03.05.2021 07:00 - 03.05.2021 08:00 (CET/CEST)","417","n/e","n/e","n/e","1700","0","n/e","n/e","n/e","n/e","1400","1","1208","336","n/e","n/e","28","n/e","2","n/e","0","1385"
"Portugal (PT)","03.05.2021 08:00 - 03.05.2021 09:00 (CET/CEST)","411","n/e","n/e","n/e","1967","0","n/e","n/e","n/e","n/e","1863","1","1375","869","n/e","n/e","27","n/e","70","n/e","0","1145"
"Portugal (PT)","03.05.2021 09:00 - 03.05.2021 10:00 (CET/CEST)","413","n/e","n/e","n/e","1998","0","n/e","n/e","n/e","n/e","2153","1","1127","1001","n/e","n/e","29","n/e","268","n/e","0","870"
"Portugal (PT)","03.05.2021 10:00 - 03.05.2021 11:00 (CET/CEST)","415","n/e","n/e","n/e","1982","0","n/e","n/e","n/e","n/e","739","2","1120","326","n/e","n/e","30","n/e","460","n/e","0","636"
"Portugal (PT)","03.05.2021 11:00 - 03.05.2021 12:00 (CET/CEST)","410","n/e","n/e","n/e","2057","0","n/e","n/e","n/e","n/e","357","2","1141","77","n/e","n/e","29","n/e","595","n/e","0","435"
"Portugal (PT)","03.05.2021 12:00 - 03.05.2021 13:00 (CET/CEST)","410","n/e","n/e","n/e","2100","0","n/e","n/e","n/e","n/e","384","2","957","41","n/e","n/e","30","n/e","674","n/e","0","345"
"Portugal (PT)","03.05.2021 13:00 - 03.05.2021 14:00 (CET/CEST)","415","n/e","n/e","n/e","2150","0","n/e","n/e","n/e","n/e","619","2","462","41","n/e","n/e","31","n/e","689","n/e","0","285"
"Portugal (PT)","03.05.2021 14:00 - 03.05.2021 15:00 (CET/CEST)","415","n/e","n/e","n/e","2057","0","n/e","n/e","n/e","n/e","428","3","307","21","n/e","n/e","32","n/e","628","n/e","0","206"
"Portugal (PT)","03.05.2021 15:00 - 03.05.2021 16:00 (CET/CEST)","417","n/e","n/e","n/e","1849","0","n/e","n/e","n/e","n/e","25","5","300","28","n/e","n/e","31","n/e","593","n/e","0","191"
"Portugal (PT)","03.05.2021 16:00 - 03.05.2021 17:00 (CET/CEST)","413","n/e","n/e","n/e","1933","0","n/e","n/e","n/e","n/e","416","4","298","59","n/e","n/e","33","n/e","530","n/e","0","296"
"Portugal (PT)","03.05.2021 17:00 - 03.05.2021 18:00 (CET/CEST)","410","n/e","n/e","n/e","1995","0","n/e","n/e","n/e","n/e","425","3","416","92","n/e","n/e","32","n/e","453","n/e","0","464"
"Portugal (PT)","03.05.2021 18:00 - 03.05.2021 19:00 (CET/CEST)","416","n/e","n/e","n/e","2151","0","n/e","n/e","n/e","n/e","657","2","514","245","n/e","n/e","32","n/e","332","n/e","0","725"
"Portugal (PT)","03.05.2021 19:00 - 03.05.2021 20:00 (CET/CEST)","416","n/e","n/e","n/e","2327","0","n/e","n/e","n/e","n/e","601","2","453","204","n/e","n/e","32","n/e","218","n/e","0","897"
"Portugal (PT)","03.05.2021 20:00 - 03.05.2021 21:00 (CET/CEST)","419","n/e","n/e","n/e","2447","0","n/e","n/e","n/e","n/e","1260","1","895","823","n/e","n/e","31","n/e","71","n/e","0","989"
