"Area","MTU","Biomass  - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"France (FR)","02.11.2021 21:00 - 02.11.2021 22:00 (CET/CEST)","336","n/e","n/e","n/e","6797","1326","210","n/e","n/e","n/e","771","","4315","1134","n/e","42397","n/e","n/e","0","227","n/e","2382"
"France (FR)","02.11.2021 22:00 - 02.11.2021 23:00 (CET/CEST)","337","n/e","n/e","n/e","6665","1320","211","n/e","n/e","n/e","","177","4053","882","n/e","42279","n/e","n/e","0","226","n/e","2564"
"France (FR)","02.11.2021 23:00 - 03.11.2021 00:00 (CET/CEST)","337","n/e","n/e","n/e","6892","1255","210","n/e","n/e","n/e","","1222","3862","877","n/e","41848","n/e","n/e","0","230","n/e","2868"
"France (FR)","03.11.2021 00:00 - 03.11.2021 01:00 (CET/CEST)","338","n/e","n/e","n/e","6394","1254","210","n/e","n/e","n/e","","1780","3747","963","n/e","41342","n/e","n/e","0","229","n/e","3381"
"France (FR)","03.11.2021 01:00 - 03.11.2021 02:00 (CET/CEST)","337","n/e","n/e","n/e","5561","1377","207","n/e","n/e","n/e","","2150","3583","718","n/e","41375","n/e","n/e","0","225","n/e","3743"
"France (FR)","03.11.2021 02:00 - 03.11.2021 03:00 (CET/CEST)","344","n/e","n/e","n/e","5600","1392","207","n/e","n/e","n/e","","2000","3568","599","n/e","41572","n/e","n/e","0","215","n/e","3663"
"France (FR)","03.11.2021 03:00 - 03.11.2021 04:00 (CET/CEST)","352","n/e","n/e","n/e","5526","1283","207","n/e","n/e","n/e","","2698","3583","405","n/e","41745","n/e","n/e","0","216","n/e","3543"
"France (FR)","03.11.2021 04:00 - 03.11.2021 05:00 (CET/CEST)","351","n/e","n/e","n/e","5582","1255","207","n/e","n/e","n/e","","2748","3619","449","n/e","41745","n/e","n/e","0","220","n/e","3600"
"France (FR)","03.11.2021 05:00 - 03.11.2021 06:00 (CET/CEST)","356","n/e","n/e","n/e","6313","1275","207","n/e","n/e","n/e","","2149","3564","442","n/e","41515","n/e","n/e","0","215","n/e","3534"
"France (FR)","03.11.2021 06:00 - 03.11.2021 07:00 (CET/CEST)","360","n/e","n/e","n/e","6976","1654","210","n/e","n/e","n/e","","6","3709","720","n/e","41491","n/e","n/e","0","211","n/e","3629"
"France (FR)","03.11.2021 07:00 - 03.11.2021 08:00 (CET/CEST)","360","n/e","n/e","n/e","7116","1724","211","n/e","n/e","n/e","849","","3776","1041","n/e","41567","n/e","n/e","179","211","n/e","3694"
"France (FR)","03.11.2021 08:00 - 03.11.2021 09:00 (CET/CEST)","350","n/e","n/e","n/e","7421","1786","211","n/e","n/e","n/e","1896","","4068","1899","n/e","41888","n/e","n/e","441","196","n/e","3400"
"France (FR)","03.11.2021 09:00 - 03.11.2021 10:00 (CET/CEST)","362","n/e","n/e","n/e","7321","1796","211","n/e","n/e","n/e","2207","","4303","1688","n/e","41917","n/e","n/e","1257","193","n/e","2915"
"France (FR)","03.11.2021 10:00 - 03.11.2021 11:00 (CET/CEST)","363","n/e","n/e","n/e","7210","1796","211","n/e","n/e","n/e","1682","","4273","1766","n/e","41906","n/e","n/e","2145","196","n/e","2673"
"France (FR)","03.11.2021 11:00 - 03.11.2021 12:00 (CET/CEST)","365","n/e","n/e","n/e","7193","1797","211","n/e","n/e","n/e","1420","","4131","1131","n/e","41902","n/e","n/e","2873","197","n/e","2607"
"France (FR)","03.11.2021 12:00 - 03.11.2021 13:00 (CET/CEST)","365","n/e","n/e","n/e","7235","1681","210","n/e","n/e","n/e","1296","","4115","975","n/e","41896","n/e","n/e","3425","201","n/e","2619"
"France (FR)","03.11.2021 13:00 - 03.11.2021 14:00 (CET/CEST)","361","n/e","n/e","n/e","7093","1739","210","n/e","n/e","n/e","1298","","4052","923","n/e","41891","n/e","n/e","3256","205","n/e","2625"
"France (FR)","03.11.2021 14:00 - 03.11.2021 15:00 (CET/CEST)","357","n/e","n/e","n/e","7068","1771","210","n/e","n/e","n/e","862","","3897","919","n/e","41864","n/e","n/e","3009","220","n/e","2592"
"France (FR)","03.11.2021 15:00 - 03.11.2021 16:00 (CET/CEST)","355","n/e","n/e","n/e","7133","1742","209","n/e","n/e","n/e","775","","4039","1203","n/e","41857","n/e","n/e","2197","224","n/e","2589"
"France (FR)","03.11.2021 16:00 - 03.11.2021 17:00 (CET/CEST)","360","n/e","n/e","n/e","7238","1663","210","n/e","n/e","n/e","1322","","4410","1528","n/e","42010","n/e","n/e","1075","219","n/e","2608"
"France (FR)","03.11.2021 17:00 - 03.11.2021 18:00 (CET/CEST)","364","n/e","n/e","n/e","7384","1727","210","n/e","n/e","n/e","1797","","4696","3024","n/e","42345","n/e","n/e","295","221","n/e","2754"
"France (FR)","03.11.2021 18:00 - 03.11.2021 19:00 (CET/CEST)","369","n/e","n/e","n/e","7548","1662","321","n/e","n/e","n/e","2117","","4846","3577","n/e","42380","n/e","n/e","0","219","n/e","2916"
"France (FR)","03.11.2021 19:00 - 03.11.2021 20:00 (CET/CEST)","385","n/e","n/e","n/e","7551","1709","223","n/e","n/e","n/e","2308","","4710","2501","n/e","42388","n/e","n/e","0","221","n/e","2967"
"France (FR)","03.11.2021 20:00 - 03.11.2021 21:00 (CET/CEST)","386","n/e","n/e","n/e","7122","1614","210","n/e","n/e","n/e","1665","","4250","1200","n/e","42437","n/e","n/e","0","222","n/e","2861"
"France (FR)","03.11.2021 21:00 - 03.11.2021 22:00 (CET/CEST)","379","n/e","n/e","n/e","6988","1275","210","n/e","n/e","n/e","752","","3997","830","n/e","42380","n/e","n/e","0","223","n/e","2817"
"France (FR)","03.11.2021 22:00 - 03.11.2021 23:00 (CET/CEST)","358","n/e","n/e","n/e","7048","1143","210","n/e","n/e","n/e","151","","3865","316","n/e","42390","n/e","n/e","0","221","n/e","2482"
"France (FR)","03.11.2021 23:00 - 04.11.2021 00:00 (CET/CEST)","360","n/e","n/e","n/e","6990","1286","210","n/e","n/e","n/e","","772","3816","1239","n/e","42306","n/e","n/e","0","225","n/e","2410"
"France (FR)","04.11.2021 00:00 - 04.11.2021 01:00 (CET/CEST)","360","n/e","n/e","n/e","5935","1375","210","n/e","n/e","n/e","","872","3945","597","n/e","42054","n/e","n/e","0","221","n/e","2470"
"France (FR)","04.11.2021 01:00 - 04.11.2021 02:00 (CET/CEST)","361","n/e","n/e","n/e","4185","1308","210","n/e","n/e","n/e","","1181","3715","122","n/e","42264","n/e","n/e","0","227","n/e","2509"
"France (FR)","04.11.2021 02:00 - 04.11.2021 03:00 (CET/CEST)","360","n/e","n/e","n/e","3989","1307","211","n/e","n/e","n/e","","1983","3518","184","n/e","42274","n/e","n/e","0","229","n/e","2687"
"France (FR)","04.11.2021 03:00 - 04.11.2021 04:00 (CET/CEST)","360","n/e","n/e","n/e","3927","1312","208","n/e","n/e","n/e","","2653","3490","209","n/e","41959","n/e","n/e","0","228","n/e","2681"
"France (FR)","04.11.2021 04:00 - 04.11.2021 05:00 (CET/CEST)","359","n/e","n/e","n/e","3859","1215","207","n/e","n/e","n/e","","2866","3511","183","n/e","42322","n/e","n/e","0","228","n/e","2879"
"France (FR)","04.11.2021 05:00 - 04.11.2021 06:00 (CET/CEST)","363","n/e","n/e","n/e","4307","1294","207","n/e","n/e","n/e","","1648","3608","495","n/e","42361","n/e","n/e","0","231","n/e","2962"
"France (FR)","04.11.2021 06:00 - 04.11.2021 07:00 (CET/CEST)","364","n/e","n/e","n/e","6081","1427","210","n/e","n/e","n/e","","4","3759","885","n/e","42346","n/e","n/e","0","213","n/e","2905"
"France (FR)","04.11.2021 07:00 - 04.11.2021 08:00 (CET/CEST)","361","n/e","n/e","n/e","6804","1335","211","n/e","n/e","n/e","905","","3937","1149","n/e","42557","n/e","n/e","193","206","n/e","2872"
"France (FR)","04.11.2021 08:00 - 04.11.2021 09:00 (CET/CEST)","357","n/e","n/e","n/e","7210","1520","207","n/e","n/e","n/e","1905","","4018","1353","n/e","42637","n/e","n/e","717","212","n/e","2901"
"France (FR)","04.11.2021 09:00 - 04.11.2021 10:00 (CET/CEST)","376","n/e","n/e","n/e","7418","1621","203","n/e","n/e","n/e","1973","","4301","1344","n/e","42640","n/e","n/e","1991","214","n/e","2708"
"France (FR)","04.11.2021 10:00 - 04.11.2021 11:00 (CET/CEST)","375","n/e","n/e","n/e","7246","1619","203","n/e","n/e","n/e","1363","","4288","1138","n/e","42644","n/e","n/e","3150","212","n/e","2596"
"France (FR)","04.11.2021 11:00 - 04.11.2021 12:00 (CET/CEST)","364","n/e","n/e","n/e","7102","1636","204","n/e","n/e","n/e","666","","4358","800","n/e","42522","n/e","n/e","3920","214","n/e","2719"
"France (FR)","04.11.2021 12:00 - 04.11.2021 13:00 (CET/CEST)","366","n/e","n/e","n/e","7069","1620","204","n/e","n/e","n/e","732","","4153","591","n/e","42475","n/e","n/e","4445","216","n/e","2741"
"France (FR)","04.11.2021 13:00 - 04.11.2021 14:00 (CET/CEST)","367","n/e","n/e","n/e","7144","1676","204","n/e","n/e","n/e","219","","4065","391","n/e","42500","n/e","n/e","4199","216","n/e","2639"
"France (FR)","04.11.2021 14:00 - 04.11.2021 15:00 (CET/CEST)","368","n/e","n/e","n/e","7058","1566","203","n/e","n/e","n/e","","45","3884","324","n/e","42511","n/e","n/e","3435","210","n/e","2643"
"France (FR)","04.11.2021 15:00 - 04.11.2021 16:00 (CET/CEST)","369","n/e","n/e","n/e","7330","1316","203","n/e","n/e","n/e","","135","3738","377","n/e","42513","n/e","n/e","2505","212","n/e","2732"
"France (FR)","04.11.2021 16:00 - 04.11.2021 17:00 (CET/CEST)","382","n/e","n/e","n/e","6966","1308","203","n/e","n/e","n/e","619","","3788","596","n/e","42434","n/e","n/e","1152","212","n/e","2844"
"France (FR)","04.11.2021 17:00 - 04.11.2021 18:00 (CET/CEST)","378","n/e","n/e","n/e","7122","1506","206","n/e","n/e","n/e","1447","","4018","971","n/e","42472","n/e","n/e","294","224","n/e","3031"
"France (FR)","04.11.2021 18:00 - 04.11.2021 19:00 (CET/CEST)","365","n/e","n/e","n/e","7404","1782","210","n/e","n/e","n/e","1954","","4373","2036","n/e","42509","n/e","n/e","0","226","n/e","3336"
"France (FR)","04.11.2021 19:00 - 04.11.2021 20:00 (CET/CEST)","361","n/e","n/e","n/e","7237","1716","210","n/e","n/e","n/e","1952","","4398","2267","n/e","42389","n/e","n/e","0","225","n/e","3821"
"France (FR)","04.11.2021 20:00 - 04.11.2021 21:00 (CET/CEST)","362","n/e","n/e","n/e","6947","1579","210","n/e","n/e","n/e","2228","","4157","1509","n/e","41996","n/e","n/e","0","227","n/e","4181"
"France (FR)","04.11.2021 21:00 - 04.11.2021 22:00 (CET/CEST)","362","n/e","n/e","n/e","6936","1578","210","n/e","n/e","n/e","851","","3818","361","n/e","41976","n/e","n/e","0","233","n/e","4355"
"France (FR)","04.11.2021 22:00 - 04.11.2021 23:00 (CET/CEST)","364","n/e","n/e","n/e","7020","1619","210","n/e","n/e","n/e","247","","3823","344","n/e","41902","n/e","n/e","0","225","n/e","4117"
"France (FR)","04.11.2021 23:00 - 05.11.2021 00:00 (CET/CEST)","366","n/e","n/e","n/e","7011","1423","210","n/e","n/e","n/e","","164","3643","348","n/e","41948","n/e","n/e","0","224","n/e","3797"
"France (FR)","05.11.2021 00:00 - 05.11.2021 01:00 (CET/CEST)","366","n/e","n/e","n/e","4705","1336","214","n/e","n/e","n/e","","681","3553","617","n/e","41865","n/e","n/e","0","232","n/e","3559"
"France (FR)","05.11.2021 01:00 - 05.11.2021 02:00 (CET/CEST)","365","n/e","n/e","n/e","3539","1374","215","n/e","n/e","n/e","","1618","3496","759","n/e","41856","n/e","n/e","0","239","n/e","3305"
"France (FR)","05.11.2021 02:00 - 05.11.2021 03:00 (CET/CEST)","367","n/e","n/e","n/e","3297","1333","214","n/e","n/e","n/e","","2505","3473","343","n/e","41713","n/e","n/e","0","239","n/e","3148"
"France (FR)","05.11.2021 03:00 - 05.11.2021 04:00 (CET/CEST)","368","n/e","n/e","n/e","3264","1328","214","n/e","n/e","n/e","","3232","3329","379","n/e","41593","n/e","n/e","0","240","n/e","2941"
"France (FR)","05.11.2021 04:00 - 05.11.2021 05:00 (CET/CEST)","365","n/e","n/e","n/e","3231","1420","214","n/e","n/e","n/e","","3046","3257","372","n/e","41439","n/e","n/e","0","242","n/e","2843"
"France (FR)","05.11.2021 05:00 - 05.11.2021 06:00 (CET/CEST)","369","n/e","n/e","n/e","3481","1460","214","n/e","n/e","n/e","","1803","3276","517","n/e","41227","n/e","n/e","0","240","n/e","2704"
"France (FR)","05.11.2021 06:00 - 05.11.2021 07:00 (CET/CEST)","363","n/e","n/e","n/e","5339","1624","215","n/e","n/e","n/e","31","","3419","1650","n/e","41478","n/e","n/e","0","238","n/e","2722"
"France (FR)","05.11.2021 07:00 - 05.11.2021 08:00 (CET/CEST)","363","n/e","n/e","n/e","6491","1656","214","n/e","n/e","n/e","446","","3722","2506","n/e","41995","n/e","n/e","195","239","n/e","2711"
"France (FR)","05.11.2021 08:00 - 05.11.2021 09:00 (CET/CEST)","363","n/e","n/e","n/e","7244","1776","214","n/e","n/e","n/e","784","","4080","2190","n/e","42231","n/e","n/e","680","239","n/e","2471"
"France (FR)","05.11.2021 09:00 - 05.11.2021 10:00 (CET/CEST)","363","n/e","n/e","n/e","7571","1738","215","n/e","n/e","n/e","1619","","4089","2281","n/e","42226","n/e","n/e","1953","239","n/e","2091"
"France (FR)","05.11.2021 10:00 - 05.11.2021 11:00 (CET/CEST)","363","n/e","n/e","n/e","7471","1696","214","n/e","n/e","n/e","1438","","3973","2220","n/e","42155","n/e","n/e","3372","240","n/e","1834"
"France (FR)","05.11.2021 11:00 - 05.11.2021 12:00 (CET/CEST)","383","n/e","n/e","n/e","7405","1675","215","n/e","n/e","n/e","921","","3891","2056","n/e","41488","n/e","n/e","4382","237","n/e","1732"
"France (FR)","05.11.2021 12:00 - 05.11.2021 13:00 (CET/CEST)","384","n/e","n/e","n/e","7215","1481","214","n/e","n/e","n/e","1176","","3725","1994","n/e","41156","n/e","n/e","4672","245","n/e","1735"
"France (FR)","05.11.2021 13:00 - 05.11.2021 14:00 (CET/CEST)","375","n/e","n/e","n/e","7313","1340","214","n/e","n/e","n/e","1295","","3634","1711","n/e","41194","n/e","n/e","4392","244","n/e","1676"
"France (FR)","05.11.2021 14:00 - 05.11.2021 15:00 (CET/CEST)","362","n/e","n/e","n/e","7444","1165","214","n/e","n/e","n/e","955","","3488","1504","n/e","41186","n/e","n/e","3505","248","n/e","1683"
"France (FR)","05.11.2021 15:00 - 05.11.2021 16:00 (CET/CEST)","361","n/e","n/e","n/e","7501","1166","214","n/e","n/e","n/e","852","","3491","1813","n/e","41178","n/e","n/e","2507","252","n/e","1698"
"France (FR)","05.11.2021 16:00 - 05.11.2021 17:00 (CET/CEST)","361","n/e","n/e","n/e","7275","1143","213","n/e","n/e","n/e","1396","","3610","1992","n/e","41156","n/e","n/e","1098","253","n/e","1666"
"France (FR)","05.11.2021 17:00 - 05.11.2021 18:00 (CET/CEST)","362","n/e","n/e","n/e","7399","1185","675","n/e","n/e","n/e","1682","","4191","2756","n/e","41164","n/e","n/e","284","255","n/e","1758"
