"Area","MTU","Biomass  - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Spain (ES)","06.01.2021 23:00 - 07.01.2021 00:00 (CET/CEST)","446","n/e","0","0","6791","1355","204","0","0","0","","253","1339","4861","0","7123","53","94","39","309","0","4394"
"Spain (ES)","07.01.2021 00:00 - 07.01.2021 01:00 (CET/CEST)","446","n/e","0","0","5553","1337","202","0","0","0","","822","1320","4398","0","7123","52","90","39","304","0","4364"
"Spain (ES)","07.01.2021 01:00 - 07.01.2021 02:00 (CET/CEST)","414","n/e","0","0","5024","1311","202","0","0","0","","2109","1274","4537","0","7122","52","90","39","297","0","4432"
"Spain (ES)","07.01.2021 02:00 - 07.01.2021 03:00 (CET/CEST)","393","n/e","0","0","5125","1260","190","0","0","0","","2402","1212","4247","0","7122","52","90","38","295","0","4375"
"Spain (ES)","07.01.2021 03:00 - 07.01.2021 04:00 (CET/CEST)","392","n/e","0","0","4920","1251","189","0","0","0","","2438","1191","3916","0","7122","52","92","39","297","0","4197"
"Spain (ES)","07.01.2021 04:00 - 07.01.2021 05:00 (CET/CEST)","392","n/e","0","0","5174","1362","189","0","0","0","","2538","1181","4081","0","7123","52","91","38","299","0","4057"
"Spain (ES)","07.01.2021 05:00 - 07.01.2021 06:00 (CET/CEST)","391","n/e","0","0","5205","1513","188","0","0","0","","2530","1193","4155","0","7122","53","90","39","304","0","3956"
"Spain (ES)","07.01.2021 06:00 - 07.01.2021 07:00 (CET/CEST)","393","n/e","0","0","6184","1622","201","0","0","0","","1506","1231","4165","0","7122","53","92","38","300","0","4055"
"Spain (ES)","07.01.2021 07:00 - 07.01.2021 08:00 (CET/CEST)","388","n/e","0","0","7493","1682","202","0","0","0","","203","1256","4301","0","7122","57","93","38","306","0","4211"
"Spain (ES)","07.01.2021 08:00 - 07.01.2021 09:00 (CET/CEST)","392","n/e","0","0","8583","1746","210","0","0","0","","152","1292","4569","0","7120","57","93","44","312","0","4311"
"Spain (ES)","07.01.2021 09:00 - 07.01.2021 10:00 (CET/CEST)","393","n/e","0","0","9603","1774","216","0","0","0","","0","1336","5752","0","7120","58","92","218","303","0","4380"
"Spain (ES)","07.01.2021 10:00 - 07.01.2021 11:00 (CET/CEST)","401","n/e","0","0","10706","1790","216","0","0","0","","0","1402","6429","0","7112","58","90","638","297","0","4030"
"Spain (ES)","07.01.2021 11:00 - 07.01.2021 12:00 (CET/CEST)","392","n/e","0","0","11532","1804","216","0","0","0","","0","1455","6830","0","7117","57","91","1078","288","0","3486"
"Spain (ES)","07.01.2021 12:00 - 07.01.2021 13:00 (CET/CEST)","389","n/e","0","0","11734","1788","216","0","0","0","","0","1436","6895","0","7120","58","90","1446","296","0","3145"
"Spain (ES)","07.01.2021 13:00 - 07.01.2021 14:00 (CET/CEST)","384","n/e","0","0","12564","1814","220","0","0","0","","0","1396","6682","0","7121","63","93","1568","298","0","2836"
"Spain (ES)","07.01.2021 14:00 - 07.01.2021 15:00 (CET/CEST)","388","n/e","0","0","12807","1815","222","0","0","0","","0","1392","6178","0","7122","63","96","1485","295","0","2734"
"Spain (ES)","07.01.2021 15:00 - 07.01.2021 16:00 (CET/CEST)","391","n/e","0","0","12815","1806","222","0","0","0","","0","1373","5830","0","7122","61","98","1255","298","0","2716"
"Spain (ES)","07.01.2021 16:00 - 07.01.2021 17:00 (CET/CEST)","384","n/e","0","0","12598","1806","223","0","0","0","","0","1358","5919","0","7123","63","95","888","304","0","2831"
"Spain (ES)","07.01.2021 17:00 - 07.01.2021 18:00 (CET/CEST)","401","n/e","0","0","12699","1825","222","0","0","0","","0","1365","6308","0","7123","56","94","243","299","0","3160"
"Spain (ES)","07.01.2021 18:00 - 07.01.2021 19:00 (CET/CEST)","412","n/e","0","0","12379","1854","222","0","0","0","","0","1421","6823","0","7122","57","95","56","302","0","3983"
"Spain (ES)","07.01.2021 19:00 - 07.01.2021 20:00 (CET/CEST)","401","n/e","0","0","11454","1862","221","0","0","0","","0","1446","7091","0","7122","57","97","51","316","0","4866"
"Spain (ES)","07.01.2021 20:00 - 07.01.2021 21:00 (CET/CEST)","415","n/e","0","0","10692","1866","222","0","0","0","","0","1432","7442","0","7122","53","99","52","315","0","5494"
"Spain (ES)","07.01.2021 21:00 - 07.01.2021 22:00 (CET/CEST)","419","n/e","0","0","9903","1839","219","0","0","0","","0","1405","6770","0","7123","50","101","52","313","0","6033"
"Spain (ES)","07.01.2021 22:00 - 07.01.2021 23:00 (CET/CEST)","415","n/e","0","0","8062","1737","216","0","0","0","","0","1356","4855","0","7124","50","100","52","308","0","6486"
"Spain (ES)","07.01.2021 23:00 - 08.01.2021 00:00 (CET/CEST)","418","n/e","0","0","7035","1823","216","0","0","0","","139","1296","3919","0","7124","50","101","53","302","0","6414"
"Spain (ES)","08.01.2021 00:00 - 08.01.2021 01:00 (CET/CEST)","407","n/e","0","0","5188","1886","211","0","0","0","","628","1282","4209","0","7125","51","101","52","303","0","6577"
"Spain (ES)","08.01.2021 01:00 - 08.01.2021 02:00 (CET/CEST)","394","n/e","0","0","4124","1831","211","0","0","0","","1307","1188","3868","0","7124","50","99","53","310","0","7297"
"Spain (ES)","08.01.2021 02:00 - 08.01.2021 03:00 (CET/CEST)","380","n/e","0","0","4059","1765","210","0","0","0","","1873","1250","3265","0","7123","51","95","52","312","0","8063"
"Spain (ES)","08.01.2021 03:00 - 08.01.2021 04:00 (CET/CEST)","383","n/e","0","0","4045","1528","210","0","0","0","","2225","1238","2825","0","7124","51","95","53","314","0","8571"
"Spain (ES)","08.01.2021 04:00 - 08.01.2021 05:00 (CET/CEST)","382","n/e","0","0","4170","1510","210","0","0","0","","2421","1237","2665","0","7124","52","99","53","315","0","8731"
"Spain (ES)","08.01.2021 05:00 - 08.01.2021 06:00 (CET/CEST)","386","n/e","0","0","3978","1524","208","0","0","0","","2423","1218","3014","0","7125","52","96","53","314","0","8891"
"Spain (ES)","08.01.2021 06:00 - 08.01.2021 07:00 (CET/CEST)","386","n/e","0","0","4800","1694","211","0","0","0","","1794","1196","3521","0","7124","52","88","52","313","0","9269"
"Spain (ES)","08.01.2021 07:00 - 08.01.2021 08:00 (CET/CEST)","382","n/e","0","0","5447","1801","217","0","0","0","","1113","1275","4156","0","7123","52","90","51","317","0","9864"
"Spain (ES)","08.01.2021 08:00 - 08.01.2021 09:00 (CET/CEST)","381","n/e","0","0","5585","1631","211","0","0","0","","434","1332","4922","0","7122","58","97","59","324","0","10022"
"Spain (ES)","08.01.2021 09:00 - 08.01.2021 10:00 (CET/CEST)","380","n/e","0","0","5667","1721","219","0","0","0","","136","1329","5903","0","7121","58","96","254","323","0","10024"
"Spain (ES)","08.01.2021 10:00 - 08.01.2021 11:00 (CET/CEST)","389","n/e","0","0","6040","1872","223","0","0","0","","0","1401","6926","0","7121","64","96","691","327","0","9817"
"Spain (ES)","08.01.2021 11:00 - 08.01.2021 12:00 (CET/CEST)","381","n/e","0","0","6701","1950","222","0","0","0","","0","1419","7022","0","7121","64","95","989","323","0","9530"
"Spain (ES)","08.01.2021 12:00 - 08.01.2021 13:00 (CET/CEST)","399","n/e","0","0","7035","2005","218","0","0","0","","0","1439","7055","0","7123","65","99","1158","315","0","9205"
"Spain (ES)","08.01.2021 13:00 - 08.01.2021 14:00 (CET/CEST)","400","n/e","0","0","7004","2005","222","0","0","0","","0","1401","7337","0","7122","64","97","1181","322","0","9338"
"Spain (ES)","08.01.2021 14:00 - 08.01.2021 15:00 (CET/CEST)","394","n/e","0","0","7385","2026","222","0","0","0","","0","1370","7358","0","7122","63","101","940","328","0","9454"
"Spain (ES)","08.01.2021 15:00 - 08.01.2021 16:00 (CET/CEST)","415","n/e","0","0","7932","2046","223","0","0","0","","0","1359","6940","0","7123","63","101","616","324","0","9630"
"Spain (ES)","08.01.2021 16:00 - 08.01.2021 17:00 (CET/CEST)","422","n/e","0","0","7322","2039","223","0","0","0","","0","1341","6548","0","7124","63","101","335","322","0","9791"
"Spain (ES)","08.01.2021 17:00 - 08.01.2021 18:00 (CET/CEST)","426","n/e","0","0","6635","2039","223","0","0","0","","0","1365","6474","0","7123","63","102","104","323","0","10059"
"Spain (ES)","08.01.2021 18:00 - 08.01.2021 19:00 (CET/CEST)","444","n/e","0","0","6343","2039","221","0","0","0","","0","1394","6731","0","7123","64","104","51","315","0","10194"
"Spain (ES)","08.01.2021 19:00 - 08.01.2021 20:00 (CET/CEST)","448","n/e","0","0","6224","2025","224","0","0","0","","0","1427","6749","0","7122","63","103","50","326","0","10206"
"Spain (ES)","08.01.2021 20:00 - 08.01.2021 21:00 (CET/CEST)","448","n/e","0","0","5977","2062","228","0","0","0","","0","1426","6460","0","7122","56","99","50","323","0","10060"
"Spain (ES)","08.01.2021 21:00 - 08.01.2021 22:00 (CET/CEST)","440","n/e","0","0","5864","2086","220","0","0","0","","0","1388","5259","0","7122","55","93","50","319","0","10116"
"Spain (ES)","08.01.2021 22:00 - 08.01.2021 23:00 (CET/CEST)","445","n/e","0","0","5319","2068","215","0","0","0","","158","1352","4483","0","7122","56","90","50","317","0","10103"
"Spain (ES)","08.01.2021 23:00 - 09.01.2021 00:00 (CET/CEST)","429","n/e","0","0","4607","1975","215","0","0","0","","1182","1327","4282","0","7122","57","91","50","318","0","9920"
"Spain (ES)","09.01.2021 00:00 - 09.01.2021 01:00 (CET/CEST)","413","n/e","0","0","4117","1814","200","0","0","0","","881","1281","4154","0","7122","57","90","50","317","0","10076"
"Spain (ES)","09.01.2021 01:00 - 09.01.2021 02:00 (CET/CEST)","409","n/e","0","0","3755","1587","199","0","0","0","","1596","1270","3045","0","7035","57","88","50","319","0","10011"
"Spain (ES)","09.01.2021 02:00 - 09.01.2021 03:00 (CET/CEST)","421","n/e","0","0","3752","1336","186","0","0","0","","2281","1178","2883","0","6844","56","87","49","313","0","10086"
"Spain (ES)","09.01.2021 03:00 - 09.01.2021 04:00 (CET/CEST)","424","n/e","0","0","3753","1188","161","0","0","0","","2393","1161","2730","0","6667","57","86","48","311","0","10156"
"Spain (ES)","09.01.2021 04:00 - 09.01.2021 05:00 (CET/CEST)","408","n/e","0","0","3746","1161","160","0","0","0","","2611","1175","2494","0","6630","57","84","48","307","0","10197"
"Spain (ES)","09.01.2021 05:00 - 09.01.2021 06:00 (CET/CEST)","403","n/e","0","0","3754","1135","160","0","0","0","","2607","1153","2471","0","6638","59","82","49","310","0","10465"
"Spain (ES)","09.01.2021 06:00 - 09.01.2021 07:00 (CET/CEST)","413","n/e","0","0","3683","1178","160","0","0","0","","2463","1185","2782","0","6657","56","83","47","315","0","10480"
"Spain (ES)","09.01.2021 07:00 - 09.01.2021 08:00 (CET/CEST)","404","n/e","0","0","3924","1161","169","0","0","0","","2075","1213","2740","0","6674","55","78","47","311","0","10590"
"Spain (ES)","09.01.2021 08:00 - 09.01.2021 09:00 (CET/CEST)","415","n/e","0","0","4542","1279","186","0","0","0","","1953","1215","2986","0","6676","55","79","54","313","0","10683"
"Spain (ES)","09.01.2021 09:00 - 09.01.2021 10:00 (CET/CEST)","425","n/e","0","0","4699","1569","197","0","0","0","","1438","1316","3957","0","6679","56","78","263","320","0","10576"
"Spain (ES)","09.01.2021 10:00 - 09.01.2021 11:00 (CET/CEST)","429","n/e","0","0","4702","1713","196","0","0","0","","352","1257","4061","0","6682","55","83","956","325","0","10491"
"Spain (ES)","09.01.2021 11:00 - 09.01.2021 12:00 (CET/CEST)","430","n/e","0","0","4917","1805","196","0","0","0","","271","1295","4160","0","6677","55","85","1684","319","0","10865"
"Spain (ES)","09.01.2021 12:00 - 09.01.2021 13:00 (CET/CEST)","432","n/e","0","0","5008","1849","178","0","0","0","","350","1289","4129","0","6679","55","89","2100","314","0","11183"
"Spain (ES)","09.01.2021 13:00 - 09.01.2021 14:00 (CET/CEST)","422","n/e","0","0","5035","1885","180","0","0","0","","349","1326","4520","0","6677","56","89","2341","310","0","11238"
"Spain (ES)","09.01.2021 14:00 - 09.01.2021 15:00 (CET/CEST)","434","n/e","0","0","4782","1891","190","0","0","0","","348","1347","4840","0","6677","56","85","2422","309","0","10993"
"Spain (ES)","09.01.2021 15:00 - 09.01.2021 16:00 (CET/CEST)","427","n/e","0","0","4670","1778","190","0","0","0","","4","1293","4118","0","6677","56","83","2206","307","0","10780"
"Spain (ES)","09.01.2021 16:00 - 09.01.2021 17:00 (CET/CEST)","434","n/e","0","0","4732","1687","188","0","0","0","","0","1281","3809","0","6677","55","82","1595","304","0","10604"
"Spain (ES)","09.01.2021 17:00 - 09.01.2021 18:00 (CET/CEST)","442","n/e","0","0","4920","1716","187","0","0","0","","28","1350","5035","0","6674","55","82","707","310","0","10178"
"Spain (ES)","09.01.2021 18:00 - 09.01.2021 19:00 (CET/CEST)","449","n/e","0","0","5168","1705","188","0","0","0","","0","1313","5388","0","6673","55","79","149","318","0","9893"
"Spain (ES)","09.01.2021 19:00 - 09.01.2021 20:00 (CET/CEST)","447","n/e","0","0","5287","1720","188","0","0","0","","0","1347","6439","0","6674","55","81","46","320","0","9608"
"Spain (ES)","09.01.2021 20:00 - 09.01.2021 21:00 (CET/CEST)","440","n/e","0","0","5157","1718","187","0","0","0","","0","1369","6947","0","6668","55","81","45","312","0","9368"
"Spain (ES)","09.01.2021 21:00 - 09.01.2021 22:00 (CET/CEST)","443","n/e","0","0","4896","1720","182","0","0","0","","0","1401","7092","0","6685","56","77","44","312","0","9040"
"Spain (ES)","09.01.2021 22:00 - 09.01.2021 23:00 (CET/CEST)","439","n/e","0","0","4836","1716","182","0","0","0","","0","1353","6698","0","6699","56","76","44","315","0","8938"
"Spain (ES)","09.01.2021 23:00 - 10.01.2021 00:00 (CET/CEST)","418","n/e","0","0","4784","1594","182","0","0","0","","0","1275","5563","0","6715","56","77","44","314","0","9042"
"Spain (ES)","10.01.2021 00:00 - 10.01.2021 01:00 (CET/CEST)","414","n/e","0","0","4711","1545","177","0","0","0","","808","1261","4029","0","6737","56","79","44","307","0","9016"
"Spain (ES)","10.01.2021 01:00 - 10.01.2021 02:00 (CET/CEST)","422","n/e","0","0","4320","1336","139","0","0","0","","1854","1127","3156","0","6767","55","78","43","303","0","9187"
"Spain (ES)","10.01.2021 02:00 - 10.01.2021 03:00 (CET/CEST)","433","n/e","0","0","4299","1269","136","0","0","0","","2477","1104","3056","0","6786","54","78","43","307","0","9383"
"Spain (ES)","10.01.2021 03:00 - 10.01.2021 04:00 (CET/CEST)","428","n/e","0","0","4075","1176","137","0","0","0","","2785","1081","2705","0","6809","55","78","44","314","0","9796"
"Spain (ES)","10.01.2021 04:00 - 10.01.2021 05:00 (CET/CEST)","409","n/e","0","0","4057","1153","137","0","0","0","","2813","1082","2640","0","6832","56","76","44","315","0","10209"
"Spain (ES)","10.01.2021 05:00 - 10.01.2021 06:00 (CET/CEST)","436","n/e","0","0","4060","1144","137","0","0","0","","2906","1087","1965","0","6855","56","75","44","314","0","10460"
"Spain (ES)","10.01.2021 06:00 - 10.01.2021 07:00 (CET/CEST)","432","n/e","0","0","4097","1145","137","0","0","0","","3039","1091","1893","0","6875","56","74","43","315","0","10656"
"Spain (ES)","10.01.2021 07:00 - 10.01.2021 08:00 (CET/CEST)","383","n/e","0","0","4230","1148","137","0","0","0","","2998","1079","1955","0","6899","55","76","42","313","0","10887"
"Spain (ES)","10.01.2021 08:00 - 10.01.2021 09:00 (CET/CEST)","372","n/e","0","0","4444","1171","146","0","0","0","","2412","1106","2421","0","6918","55","77","59","313","0","10797"
"Spain (ES)","10.01.2021 09:00 - 10.01.2021 10:00 (CET/CEST)","377","n/e","0","0","4503","1196","162","0","0","0","","2038","1143","3302","0","6940","55","75","397","314","0","10597"
"Spain (ES)","10.01.2021 10:00 - 10.01.2021 11:00 (CET/CEST)","387","n/e","0","0","4650","1228","167","0","0","0","","1720","1260","4212","0","6963","56","75","1257","305","0","10516"
"Spain (ES)","10.01.2021 11:00 - 10.01.2021 12:00 (CET/CEST)","380","n/e","0","0","4690","1288","167","0","0","0","","1081","1190","4814","0","6982","56","75","2243","308","0","10492"
"Spain (ES)","10.01.2021 12:00 - 10.01.2021 13:00 (CET/CEST)","391","n/e","0","0","4582","1304","168","0","0","0","","919","1182","4696","0","7003","55","72","2687","303","0","10443"
"Spain (ES)","10.01.2021 13:00 - 10.01.2021 14:00 (CET/CEST)","399","n/e","0","0","4651","1274","168","0","0","0","","845","1185","4269","0","7024","54","78","3145","302","0","10616"
"Spain (ES)","10.01.2021 14:00 - 10.01.2021 15:00 (CET/CEST)","405","n/e","0","0","4705","1281","168","0","0","0","","841","1196","4197","0","7042","55","82","3039","307","0","10779"
"Spain (ES)","10.01.2021 15:00 - 10.01.2021 16:00 (CET/CEST)","398","n/e","0","0","4495","1275","168","0","0","0","","949","1186","3663","0","7063","54","84","2914","310","0","10889"
"Spain (ES)","10.01.2021 16:00 - 10.01.2021 17:00 (CET/CEST)","385","n/e","0","0","4554","1342","167","0","0","0","","1535","1223","4200","0","7084","55","86","2091","310","0","10953"
"Spain (ES)","10.01.2021 17:00 - 10.01.2021 18:00 (CET/CEST)","370","n/e","0","0","4634","1428","169","0","0","0","","760","1233","4524","0","7101","55","82","918","307","0","11047"
"Spain (ES)","10.01.2021 18:00 - 10.01.2021 19:00 (CET/CEST)","364","n/e","0","0","5254","1496","181","0","0","0","","0","1358","5708","0","7118","55","82","148","300","0","11047"
"Spain (ES)","10.01.2021 19:00 - 10.01.2021 20:00 (CET/CEST)","382","n/e","0","0","5455","1513","186","0","0","0","","0","1421","6607","0","7119","54","83","86","291","0","11197"
"Spain (ES)","10.01.2021 20:00 - 10.01.2021 21:00 (CET/CEST)","386","n/e","0","0","5509","1511","186","0","0","0","","0","1419","7007","0","7119","55","90","50","306","0","11321"
"Spain (ES)","10.01.2021 21:00 - 10.01.2021 22:00 (CET/CEST)","392","n/e","0","0","5397","1487","182","0","0","0","","0","1408","6246","0","7118","55","89","44","309","0","11448"
"Spain (ES)","10.01.2021 22:00 - 10.01.2021 23:00 (CET/CEST)","382","n/e","0","0","5256","1495","185","0","0","0","","1","1312","5976","0","7118","54","87","45","309","0","11495"
"Spain (ES)","10.01.2021 23:00 - 11.01.2021 00:00 (CET/CEST)","399","n/e","0","0","4998","1410","189","0","0","0","","334","1272","4430","0","7118","54","84","45","307","0","11380"
"Spain (ES)","11.01.2021 00:00 - 11.01.2021 01:00 (CET/CEST)","409","n/e","0","0","4258","1402","186","0","0","0","","821","1157","3383","0","7116","55","85","45","306","0","11205"
"Spain (ES)","11.01.2021 01:00 - 11.01.2021 02:00 (CET/CEST)","388","n/e","0","0","4178","1398","159","0","0","0","","2050","1151","3116","0","7115","55","86","45","306","0","10796"
"Spain (ES)","11.01.2021 02:00 - 11.01.2021 03:00 (CET/CEST)","382","n/e","0","0","4037","1357","158","0","0","0","","2665","1113","2834","0","7115","56","84","38","303","0","10593"
"Spain (ES)","11.01.2021 03:00 - 11.01.2021 04:00 (CET/CEST)","397","n/e","0","0","4060","1272","158","0","0","0","","2807","1081","1957","0","7116","57","84","37","297","0","10561"
"Spain (ES)","11.01.2021 04:00 - 11.01.2021 05:00 (CET/CEST)","406","n/e","0","0","4088","1229","157","0","0","0","","2875","1060","1962","0","7116","56","87","37","298","0","10403"
